level_0,Platform,Post ID,Post Type,Post Content,Post Timestamp,Date,Weekday Type,Time,Time Periods,Likes,Comments,Shares,Impressions,Reach, Engagement Rate ,Audience Age,Age Group,Audience Gender,Audience Location,Audience Continent,Audience Interests,Campaign ID,Sentiment,Influencer ID
10742,Facebook,34b9a82f-d8c3-4213-ab03-a5bd8ad035fb,Image,Too local color truth night training.,2/26/2023 13:57,2/26/2023 (Sunday),Weekend,13:57:35,Afternoon,1338,1059,705,6083,1612,128.66,24,Adolescent Adults,Female,Thailand,Asia,student,,Neutral,
10743,Facebook,d9a31aec-4c3b-4ffd-90c0-8e2ccbe696be,Link,Yeah movement compare town trouble Republican.,3/6/2023 19:08,3/6/2023 (Monday),Weekday,19:08:17,Evening,928,641,338,5031,1093,146.36,23,Adolescent Adults,Other,Gambia,Africa,himself,,Negative,
10745,Instagram,9ac41d22-f0c8-4cfb-a153-930309551bf1,Image,Imagine reality need rich.,2/9/2024 12:30,2/9/2024 (Friday),Weekday,12:30:52,Afternoon,1066,1186,1073,9847,3377,13.67,37,Mature Adults,Other,Russian Federation,Europe,catch,,Positive,
10748,Instagram,e8fd3569-bb70-4eb7-9627-15c1993231fa,Link,If recent example high foot read capital food.,12/11/2023 8:41,12/11/2023 (Monday),Weekday,8:41:45,Morning,1419,683,626,4326,3798,29.02,54,Senior Adults,Female,Lao People's Democratic Republic,Asia,almost,,Negative,
10751,Facebook,80ed52e2-082a-4a3c-9732-3f1a9f4749d5,Link,White rather response mention.,5/8/2021 8:28,5/8/2021 (Saturday),Weekend,8:28:41,Morning,673,613,349,2607,1637,72.03,29,Adolescent Adults,Female,Cayman Islands,NorthAmerica,with,4fa82271-a966-40e8-ba2f-a7db2e3eb88b,Neutral,
10754,Twitter,7090e4e5-78b8-4c84-ac2b-efd042e13a48,Image,Pay lawyer production person notice.,10/16/2021 9:20,10/16/2021 (Saturday),Weekend,9:20:04,Morning,2000,1402,1468,1588,1858,173.84,57,Senior Adults,Female,Equatorial Guinea,Africa,speak,,Positive,
10755,Instagram,701cd871-0e09-46bd-a66a-ff4dfd2f58d8,Image,Husband woman but girl model nearly huge.,1/1/2023 18:33,1/1/2023 (Sunday),Weekend,18:33:06,Evening,1874,1325,1117,5494,1930,141.51,25,Adolescent Adults,Male,France,Europe,behind,,Positive,
10758,Instagram,42362c4e-8c3f-4936-b083-0a9b721199c1,Link,Fast easy crime particularly part various of.,11/12/2023 20:42,11/12/2023 (Sunday),Weekend,20:42:44,Evening,773,775,685,2486,1311,60.9,65,Senior Adults,Male,Eritrea,Africa,ahead,4ac0d387-7b17-4b1e-8408-69850408c166,Mixed,ac50a51e-9e26-4319-b0c3-c3083aa978e0
10759,Facebook,a570fd64-25b9-46ec-bd13-3f606bc0b717,Link,Foreign eight their foreign food since gun.,11/11/2021 11:32,11/11/2021 (Thursday),Weekday,11:32:51,Morning,840,222,366,4639,4041,21.56,52,Senior Adults,Female,Palestinian Territory,Asia,stand,,Negative,
10760,Instagram,305f2f6a-9ccd-41df-86ea-c3fb980dbddb,Video,For boy enter general she southern.,10/21/2021 17:28,10/21/2021 (Thursday),Weekday,17:28:21,Afternoon,1880,1524,1434,6472,3417,44.31,46,Senior Adults,Male,Niue,Oceania,option,307b0c9c-c12d-4d5e-ac4d-aa2d05645ad8,Positive,
10763,Instagram,8c57fc85-0c3a-4395-9d4c-f852278efba0,Image,Human begin carry probably agent.,10/29/2021 21:41,10/29/2021 (Friday),Weekday,21:41:36,Evening,1871,1436,1131,7155,3401,59.89,65,Senior Adults,Female,Libyan Arab Jamahiriya,Africa,tonight,,Mixed,
10765,Facebook,30cf71b8-2e85-4aec-ba1d-9513350efc21,Link,Speech per decision treat home sing reflect pull.,12/15/2021 11:22,12/15/2021 (Wednesday),Weekday,11:22:52,Morning,371,244,212,2762,2440,10.13,41,Mature Adults,Male,Norfolk Island,Oceania,almost,1fe5a76b-0a32-44dc-b469-34423b211b5a,Mixed,586e69c6-0f0f-4dbe-87cb-62ed8a493a49
10771,Facebook,578ce6d6-7acb-4e84-893f-737b33c9a4ac,Link,Another various herself year.,10/7/2021 3:07,10/7/2021 (Thursday),Weekday,3:07:23,Night,1083,656,335,8017,722,282.38,28,Adolescent Adults,Female,Liberia,Africa,growth,,Mixed,
10774,Facebook,bc03bf87-ed7b-4c70-b395-5f4e5baa656a,Link,Finish nearly big me condition perform.,7/16/2021 6:50,7/16/2021 (Friday),Weekday,6:50:09,Morning,282,625,386,2464,1662,47.4,55,Senior Adults,Male,Wallis and Futuna,Oceania,picture,,Positive,
10775,Instagram,1c82088e-e1a4-4ec6-b2a9-21baeae74b5e,Link,Religious prove product natural.,4/11/2021 1:22,4/11/2021 (Sunday),Weekend,1:22:07,Night,987,822,686,8138,1350,92.67,51,Senior Adults,Female,Syrian Arab Republic,Asia,help,,Negative,012e7155-06f2-44a9-ab6c-b2ecea62be2c
10776,Facebook,646cd770-fd9b-45e4-92eb-2e4a27de5b44,Image,Western executive daughter area south recently.,5/8/2023 14:42,5/8/2023 (Monday),Weekday,14:42:23,Afternoon,678,846,792,7610,1708,46.57,20,Adolescent Adults,Other,Cambodia,Asia,seem,3fa71705-1203-4b5a-b3ea-71bb24e7c726,Mixed,
10781,LinkedIn,629a3583-983f-469e-a132-ae92b696b45c,Image,Fast feeling oil day say food.,10/27/2023 7:53,10/27/2023 (Friday),Weekday,7:53:01,Morning,1391,861,543,7174,1832,97.22,41,Mature Adults,Male,North Macedonia,Europe,chance,,Negative,
10784,LinkedIn,193a0cd6-055a-462c-bade-c7f3e7939682,Link,Will news step number.,5/7/2023 23:41,5/7/2023 (Sunday),Weekend,23:41:29,Night,416,336,201,4049,1866,36.98,33,Mature Adults,Male,Albania,Europe,light,,Mixed,4a65033a-9123-4db3-9950-61b35ee69663
10789,Twitter,bf0756cb-0077-4fd9-bc52-7e0742608ffb,Link,Later listen government strong theory.,7/21/2021 20:24,7/21/2021 (Wednesday),Weekday,20:24:09,Evening,1245,1150,962,5294,2339,45.66,63,Senior Adults,Other,Ukraine,Europe,Mrs,ff837568-53a3-41b3-9afb-00ac11dc58f7,Positive,
10790,LinkedIn,f84fd017-75f6-4e7a-85da-a2a6ef1f8637,Image,Arrive land live record camera expect.,1/19/2023 5:56,1/19/2023 (Thursday),Weekday,5:56:03,Night,571,546,589,7576,2482,10.39,27,Adolescent Adults,Male,Canada,NorthAmerica,guy,,Neutral,
10791,Instagram,50014840-7ec9-4067-b686-4182ae6e7422,Video,Serious maybe box.,10/26/2021 10:26,10/26/2021 (Tuesday),Weekday,10:26:43,Morning,1362,1484,1463,6102,2152,48.0,50,Senior Adults,Male,Cameroon,Africa,exist,,Mixed,
10795,Twitter,17e8b909-089d-4137-82c2-b2ab5f7ecfd5,Video,Specific vote rest room.,8/29/2021 18:51,8/29/2021 (Sunday),Weekend,18:51:30,Evening,2268,1712,1627,5133,5828,19.09,30,Adolescent Adults,Female,Peru,SouthAmerica,notice,,Negative,
10796,Instagram,1c7b009d-bb82-42dc-919e-36d8c03c0660,Link,Manager tough party rate.,6/2/2021 23:29,6/2/2021 (Wednesday),Weekday,23:29:36,Night,1307,869,781,5780,3659,37.82,59,Senior Adults,Other,Bermuda,NorthAmerica,group,,Neutral,
10798,Twitter,17e2df22-cbd9-4f26-9907-9920d93a4ad2,Video,Sing draw well although power film.,9/24/2023 2:59,9/24/2023 (Sunday),Weekend,2:59:29,Night,2543,1697,1795,5818,2738,108.52,62,Senior Adults,Other,Zambia,Africa,relate,,Mixed,
10806,Instagram,b040c8c9-e2d4-4478-8318-2eab7a96d12d,Link,Worker fill magazine table population we see increase.,2/17/2022 1:27,2/17/2022 (Thursday),Weekday,1:27:53,Night,1040,661,700,5150,3503,20.7,19,Adolescent Adults,Male,Bulgaria,Europe,others,,Mixed,
10807,Facebook,2f7a1164-1cc3-4aee-8fba-0b4426d7052a,Link,Eight letter nor.,4/30/2021 11:07,4/30/2021 (Friday),Weekday,11:07:11,Morning,337,315,371,9657,3468,12.94,21,Adolescent Adults,Other,Estonia,Europe,again,,Neutral,
10810,Facebook,b6ff3fa7-fdaf-4fbb-9048-4d945cf74045,Image,Reach baby view loss cover.,3/29/2022 8:17,3/29/2022 (Tuesday),Weekday,8:17:11,Morning,1390,733,641,8692,3849,29.67,43,Mature Adults,Female,Mayotte,Africa,conference,ba1f577c-4a34-4963-b97f-443f72363f14,Positive,
10813,Facebook,0f75f41d-a265-42c1-b8b1-022a273cc0ed,Video,Likely where evening step chance.,6/24/2023 10:06,6/24/2023 (Saturday),Weekend,10:06:59,Morning,1094,1147,952,1369,1601,70.33,64,Senior Adults,Male,Ecuador,SouthAmerica,purpose,,Positive,
10814,LinkedIn,e3029693-852a-4d7f-8979-2e71dfaf9676,Video,Trial show body fight born.,5/18/2023 18:24,5/18/2023 (Thursday),Weekday,18:24:03,Evening,1125,1105,945,8692,2759,39.56,55,Senior Adults,Other,Antigua and Barbuda,NorthAmerica,president,4e97ad4d-51b5-4d28-b16a-f05260ed3b40,Mixed,
10817,Twitter,21b370a9-44b1-4eac-b604-d037a4c5ba7a,Image,Account organization east source decide.,11/27/2021 11:12,11/27/2021 (Saturday),Weekend,11:12:17,Morning,1952,1781,1357,7971,3224,61.85,55,Senior Adults,Male,Norfolk Island,Oceania,rock,,Neutral,
10822,Instagram,4d3dcc52-1099-4cd3-932d-7871474970d1,Video,Kind success surface participant.,9/3/2021 1:26,9/3/2021 (Friday),Weekday,1:26:09,Night,2003,1768,1473,9697,2827,88.02,37,Mature Adults,Other,Iceland,Europe,top,cd5df23a-a17e-4580-b78a-57846e49fefe,Mixed,
10825,LinkedIn,04fdc770-6fbe-41ea-91f5-0c1bb01431bc,Video,Bank right strategy ready usually enter training front.,3/22/2021 3:07,3/22/2021 (Monday),Weekday,3:07:54,Night,1242,1154,936,7529,3664,32.54,32,Mature Adults,Male,Mongolia,Asia,begin,,Mixed,
10826,Instagram,01da3209-4752-43e2-b12f-e643a119c799,Link,Factor rise manage medical.,5/22/2023 10:48,5/22/2023 (Monday),Weekday,10:48:17,Morning,973,996,611,6730,2879,34.23,35,Mature Adults,Male,Seychelles,Africa,behavior,,Neutral,
10828,Twitter,ea94c2d0-3138-46a5-a9de-c62d99ae202e,Image,President difference company natural issue would give.,1/23/2024 21:46,1/23/2024 (Tuesday),Weekday,21:46:17,Evening,2087,1360,1377,8655,4318,30.62,33,Mature Adults,Male,Nigeria,Africa,really,,Neutral,ef8594cf-e2df-4b73-9a7f-12e0125d1a5d
10829,Facebook,6cbdb449-4d13-45a5-96b6-aa878c37f360,Link,Carry return economy.,9/23/2021 22:37,9/23/2021 (Thursday),Weekday,22:37:47,Night,938,229,305,9852,4312,21.21,28,Adolescent Adults,Female,Reunion,Africa,TV,,Negative,
10830,LinkedIn,343b0dfe-5014-49cb-bfaf-ae59b86ac606,Video,Others most able themselves and bed model.,3/6/2024 6:10,3/6/2024 (Wednesday),Weekday,6:10:39,Morning,1654,1091,890,8646,2744,63.53,65,Senior Adults,Other,Panama,NorthAmerica,through,,Mixed,
10832,Instagram,3f9b5452-a57a-481c-9e46-902964e328be,Video,Five executive forward modern.,5/19/2023 19:53,5/19/2023 (Friday),Weekday,19:53:20,Evening,2231,1607,1443,2380,2820,90.86,56,Senior Adults,Male,Guam,Oceania,standard,,Mixed,
10833,Instagram,60a244de-765c-4236-b318-a4a0e2231cd8,Link,Although girl for site hot.,9/21/2022 8:10,9/21/2022 (Wednesday),Weekday,8:10:18,Morning,659,687,763,9335,5454,6.37,22,Adolescent Adults,Male,Mayotte,Africa,black,,Neutral,
10834,Twitter,7993265a-9be2-4e0d-9de3-634ec571c912,Link,Act ball likely sea big.,11/25/2021 2:18,11/25/2021 (Thursday),Weekday,2:18:28,Night,1705,1004,1072,4248,2550,65.52,52,Senior Adults,Other,Madagascar,Africa,up,,Mixed,
10835,LinkedIn,d0d269a3-14f0-4c94-995b-735cf34637af,Video,Appear memory dark ahead staff citizen test.,7/1/2021 10:43,7/1/2021 (Thursday),Weekday,10:43:41,Morning,814,1049,832,3566,4321,8.38,42,Mature Adults,Other,Belize,NorthAmerica,create,5358b041-8d03-4cdd-a550-35992fd8de94,Mixed,
10838,LinkedIn,023b7e5c-7928-4e75-a5b2-6961bc2c3d98,Link,Less property over push believe.,7/29/2022 14:54,7/29/2022 (Friday),Weekday,14:54:39,Afternoon,896,253,227,2937,1403,82.58,61,Senior Adults,Other,Sri Lanka,Asia,pull,,Mixed,
10839,Twitter,23539903-0bc3-4fb3-9dd3-0dd1a4257b4c,Video,Even require deal cost everything hard role.,2/13/2024 19:13,2/13/2024 (Tuesday),Weekday,19:13:20,Evening,1657,1938,1680,7506,2289,68.94,35,Mature Adults,Male,Gibraltar,Europe,safe,,Mixed,
10841,Facebook,58a59164-3bca-4583-b4ff-d3a67e8229d9,Link,Character own thought thought develop despite executive.,7/13/2021 15:54,7/13/2021 (Tuesday),Weekday,15:54:17,Afternoon,427,230,332,4430,3939,10.4,19,Adolescent Adults,Female,Burundi,Africa,subject,,Mixed,
10842,Instagram,9aaac718-0d32-40f5-9e06-d955e9e4494e,Link,Common threat thousand cover sister.,11/15/2021 13:40,11/15/2021 (Monday),Weekday,13:40:50,Afternoon,1324,773,642,8630,2824,42.22,27,Adolescent Adults,Male,Luxembourg,Europe,against,,Mixed,
10844,Instagram,9ee23942-6ac4-491f-8f12-f3ba6bf0226c,Image,Play guy available improve no.,1/24/2022 7:07,1/24/2022 (Monday),Weekday,7:07:29,Morning,1252,1070,1094,7347,5167,9.98,30,Adolescent Adults,Female,Mali,Africa,teach,7a14a54e-fd46-440a-8ab8-e5080dfaf02b,Mixed,
10846,Instagram,b643c008-96d0-4432-9835-b73ce6d615ed,Link,Bank main but only represent where.,2/20/2022 16:04,2/20/2022 (Sunday),Weekend,16:04:55,Afternoon,868,792,638,6998,4271,13.57,53,Senior Adults,Male,Serbia,Europe,support,,Negative,
10847,Instagram,278c3997-a6f6-46de-a47f-9bfce93ac13a,Image,Through back wish natural dinner reflect player party.,9/8/2023 6:31,9/8/2023 (Friday),Weekday,6:31:49,Morning,1415,1488,1065,5617,2728,56.02,37,Mature Adults,Other,Austria,Europe,summer,,Mixed,
10848,Twitter,04717ca3-ef28-42c2-b671-8dbb92d166fe,Video,Character end what yeah civil.,9/15/2021 21:36,9/15/2021 (Wednesday),Weekday,21:36:59,Evening,1882,1685,1727,4811,5883,11.53,36,Mature Adults,Other,Uzbekistan,Asia,they,2645a829-9a2e-4c16-9d20-09b3d3173df7,Mixed,
10849,Instagram,b93bd82b-88d9-40f9-85ec-0df2b1755be9,Image,Deal east watch first bag imagine area.,9/13/2022 4:27,9/13/2022 (Tuesday),Weekday,4:27:08,Night,1414,1167,1015,5211,1988,60.32,46,Senior Adults,Female,Chile,SouthAmerica,add,,Mixed,
10850,Instagram,4d594b2b-acd1-48a6-a730-c9e735529498,Image,Paper majority act herself.,8/18/2023 23:25,8/18/2023 (Friday),Weekday,23:25:26,Night,1967,1307,1070,6240,3784,48.28,56,Senior Adults,Male,Burundi,Africa,statement,,Mixed,
10851,Facebook,feef909d-71d3-4f29-a172-09a9017d7cef,Link,Expect sister music stop shake send still.,11/7/2021 18:00,11/7/2021 (Sunday),Weekend,18:00:18,Evening,372,509,224,8440,3493,15.34,51,Senior Adults,Other,British Virgin Islands,NorthAmerica,beautiful,,Neutral,
10853,Instagram,d7ad26aa-5dfd-468a-8f85-790a5dc4a0e6,Video,Once kitchen resource bad.,9/29/2023 6:13,9/29/2023 (Friday),Weekday,6:13:20,Morning,1968,1690,1336,4666,3761,44.45,47,Senior Adults,Other,Kyrgyz Republic,Asia,the,140420f9-7402-4f4c-830f-53260239bff7,Mixed,
10855,Twitter,a375c5a0-d2d8-4371-a9e6-c85de4193aff,Image,Wait concern yeah theory want occur.,6/2/2021 3:02,6/2/2021 (Wednesday),Weekday,3:02:24,Night,2126,1358,1351,4091,3151,50.51,61,Senior Adults,Male,Belgium,Europe,court,,Positive,
10856,Instagram,9e493bdc-d84a-4079-9f02-755d03d5a926,Link,Child chance especially discover begin deal place.,4/10/2021 23:38,4/10/2021 (Saturday),Weekend,23:38:55,Night,895,792,621,6200,4523,12.95,32,Mature Adults,Other,Palestinian Territory,Asia,take,,Positive,
10858,LinkedIn,03b10fbf-b31c-4b56-8f31-f6ea29f775f8,Link,Manage skill store outside mind.,1/7/2023 1:52,1/7/2023 (Saturday),Weekend,1:52:23,Night,935,528,251,5629,1303,117.54,56,Senior Adults,Other,Peru,SouthAmerica,often,ead92f4b-6ce9-41fb-9989-f802af0193b9,Positive,
10859,Facebook,f7cc1ad6-e8e4-46ff-b126-1303f2314a9e,Link,People phone difficult somebody coach though interesting.,10/21/2023 5:07,10/21/2023 (Saturday),Weekend,5:07:15,Night,244,496,349,1708,1106,53.97,63,Senior Adults,Other,Marshall Islands,Oceania,grow,,Negative,
10860,Instagram,abd652e2-6dcf-4d61-9f60-6dfe4a575dbc,Link,Card glass that social consider writer fly.,8/3/2021 10:35,8/3/2021 (Tuesday),Weekday,10:35:36,Morning,630,803,797,3657,2416,23.68,63,Senior Adults,Male,Korea,Asia,animal,,Mixed,
10861,LinkedIn,7e7ea26e-f933-4e19-9957-f7cb2dc8f639,Image,Old street so door kitchen.,6/20/2021 21:21,6/20/2021 (Sunday),Weekend,21:21:46,Evening,630,877,587,2166,1706,49.25,32,Mature Adults,Male,Gibraltar,Europe,company,,Negative,
10862,LinkedIn,8ef11f99-3656-4a18-8915-0ec09921408a,Image,Although since left recognize fill series.,12/21/2021 8:59,12/21/2021 (Tuesday),Weekday,8:59:12,Morning,1172,584,620,9714,4053,24.66,39,Mature Adults,Other,Jamaica,NorthAmerica,me,,Mixed,
10863,LinkedIn,a2c5ea04-ee46-46c2-b0c0-bf49a107f0e6,Video,Four air old of dream strong boy.,3/26/2023 20:30,3/26/2023 (Sunday),Weekend,20:30:30,Evening,1222,865,918,5336,5182,13.81,45,Mature Adults,Male,Algeria,Africa,law,,Negative,
10865,Facebook,a082bb70-8b7a-4451-b7e0-2f1567102f12,Link,Whether memory teach participant dream.,5/26/2021 8:24,5/26/2021 (Wednesday),Weekday,8:24:01,Morning,295,664,374,4636,2300,34.9,23,Adolescent Adults,Female,Senegal,Africa,baby,,Negative,
10868,Twitter,833bd52a-ebf5-49e2-945d-38c6e7484154,Link,Follow short health tonight out act present theory.,2/4/2022 20:54,2/4/2022 (Friday),Weekday,20:54:55,Evening,1316,1044,913,5933,3722,20.3,48,Senior Adults,Male,Papua New Guinea,Oceania,suffer,,Mixed,
10869,Facebook,c731a16f-90fb-4bf5-9216-1a4223ab0973,Video,East phone go reach smile save recognize.,5/7/2023 16:50,5/7/2023 (Sunday),Weekend,16:50:11,Afternoon,1663,905,990,4449,3814,29.44,42,Mature Adults,Female,Armenia,Asia,pay,,Mixed,
10870,Twitter,f139cae4-eda0-4f53-b089-db3ae5110813,Image,Federal himself lead nature sea since.,6/2/2021 14:18,6/2/2021 (Wednesday),Weekday,14:18:56,Afternoon,2107,1673,1355,9380,4985,33.51,30,Adolescent Adults,Other,Sweden,Europe,leave,,Neutral,
10872,Twitter,8b5cdac9-6a11-4dcc-8956-e36fc52ec65c,Link,Executive its add adult not mouth meet.,2/18/2022 5:15,2/18/2022 (Friday),Weekday,5:15:21,Night,1841,1013,1070,7944,1588,177.91,34,Mature Adults,Male,Suriname,SouthAmerica,game,,Mixed,
10874,Facebook,0a545dc7-6a32-4a23-abb8-62c5f6985f9a,Link,Minute good tree else which later.,6/30/2022 9:07,6/30/2022 (Thursday),Weekday,9:07:11,Morning,210,314,313,6385,1494,18.32,22,Adolescent Adults,Female,Thailand,Asia,everyone,,Positive,
10875,LinkedIn,d0de8329-ce25-4c74-a3fc-ec85a88e3070,Video,Expect little single final.,4/6/2022 23:36,4/6/2022 (Wednesday),Weekday,23:36:32,Night,1172,958,931,8172,4083,20.13,42,Mature Adults,Female,Nicaragua,NorthAmerica,easy,,Mixed,
10877,Twitter,2c720a4a-1f1d-4272-bbad-d00c70a05e95,Video,Pass suggest different create others information expect.,11/14/2021 16:36,11/14/2021 (Sunday),Weekend,16:36:47,Afternoon,2528,1963,1756,3275,4205,55.55,61,Senior Adults,Female,French Guiana,SouthAmerica,street,,Positive,
10881,Facebook,e3c74e92-7d37-4f25-84af-08037bb0cdff,Image,Fund action alone.,9/14/2022 12:59,9/14/2022 (Wednesday),Weekday,12:59:03,Afternoon,636,1084,655,9104,2960,24.36,65,Senior Adults,Other,Namibia,Africa,score,29db889e-b364-40a4-b330-be186ff33f23,Mixed,
10882,LinkedIn,c2570081-a843-4762-b6c4-40cab1b1c5f5,Video,Move data air.,11/6/2021 9:54,11/6/2021 (Saturday),Weekend,9:54:47,Morning,800,1133,934,4538,1431,74.01,40,Mature Adults,Male,Micronesia,Oceania,race,,Positive,
10885,Facebook,a2ff1bd0-5c09-46c8-a511-b9bfbe3e2f20,Video,Total agent memory production major.,3/6/2023 23:36,3/6/2023 (Monday),Weekday,23:36:31,Night,1472,988,1083,6687,1950,80.29,51,Senior Adults,Other,Reunion,Africa,fly,702f0004-c258-4067-b8f3-67df8f60d926,Mixed,
10886,Instagram,bb1360ef-ef73-498f-801e-9b117972c9fa,Image,Yes per pattern manage whole paper their.,11/29/2022 21:01,11/29/2022 (Tuesday),Weekday,21:01:00,Evening,1044,1009,1058,8094,4857,2.88,52,Senior Adults,Female,Saint Martin,NorthAmerica,say,0319ccd7-dcf5-45fa-824e-3440e0849013,Neutral,
10888,LinkedIn,5995bbbb-da89-47ab-97bf-d3459ca7ab7b,Link,Building American dream trade change along central each.,12/28/2023 0:06,12/28/2023 (Thursday),Weekday,0:06:40,Night,842,145,190,5061,4589,19.54,26,Adolescent Adults,Other,Kenya,Africa,only,,Negative,
10889,Twitter,9c27157b-9c6d-478a-aeff-be80144bc13b,Image,Store test yes different pressure sort wrong day.,3/17/2021 4:27,3/17/2021 (Wednesday),Weekday,4:27:18,Night,1656,1496,1461,6608,2153,83.59,58,Senior Adults,Other,Sierra Leone,Africa,leave,,Neutral,
10890,Facebook,1ffe4d13-0247-4e80-b2e5-6303aa1e793c,Video,Level process often house line Mrs.,1/31/2024 18:56,1/31/2024 (Wednesday),Weekday,18:56:42,Evening,1891,1318,996,6085,3177,66.1,29,Adolescent Adults,Other,Poland,Europe,challenge,db8f0bb4-ca6e-4633-8745-5af47e1af4e5,Neutral,e0e3269c-d084-4300-a407-a0d3f70ece9a
10892,Facebook,caa2e5c0-34f6-48db-ae01-bef80b29320c,Image,National off easy organization charge.,9/22/2022 9:37,9/22/2022 (Thursday),Weekday,9:37:56,Morning,1008,649,660,5206,3745,16.44,65,Senior Adults,Other,Russian Federation,Europe,movement,01a436b5-15ef-4452-8f3f-d2f0fc8e10d8,Mixed,3e63366c-e39e-41b3-bf84-5a639cb0abd6
10894,LinkedIn,6dda4f41-4f4a-42d8-8448-ea0ccb23becb,Video,Why assume lead together listen international else.,12/3/2021 16:45,12/3/2021 (Friday),Weekday,16:45:39,Afternoon,920,1188,892,1857,1881,55.5,61,Senior Adults,Other,Singapore,Asia,who,,Negative,
10896,Facebook,26d6efa6-c370-4581-a922-b0667940250b,Image,Benefit would thought.,11/6/2022 8:04,11/6/2022 (Sunday),Weekend,8:04:16,Morning,657,834,626,4877,1754,27.47,34,Mature Adults,Other,Sierra Leone,Africa,color,1b31e5c2-ec0c-47ba-b6dc-31bf7f2be4f3,Mixed,
10897,Facebook,e8132c65-7331-4a0b-ab14-62be71c96848,Video,Risk actually read nor.,6/19/2023 15:09,6/19/2023 (Monday),Weekday,15:09:04,Afternoon,1367,1210,965,2084,1985,77.6,29,Adolescent Adults,Male,Tokelau,Oceania,win,,Mixed,
10898,Twitter,2e5b40fa-6072-4ea5-a6bf-95673bf12bc7,Link,After responsibility among successful stage hotel threat.,5/23/2021 11:17,5/23/2021 (Sunday),Weekend,11:17:59,Morning,1895,1352,1056,9623,3363,65.08,20,Adolescent Adults,Male,Fiji,Oceania,majority,edff3d97-4ecf-4a47-b0e8-bc872900d868,Negative,
10899,Instagram,bd1a6526-a11c-497e-8d58-39f3814bfe4b,Link,Its suggest people last through decade land woman.,11/21/2022 8:17,11/21/2022 (Monday),Weekday,8:17:32,Morning,767,1003,744,7863,2018,50.35,39,Mature Adults,Other,Bhutan,Asia,social,,Mixed,
10901,Twitter,dfb46c43-5021-43ca-a6f7-09015e71ce46,Video,Spring back woman listen kind son serve.,5/6/2023 12:38,5/6/2023 (Saturday),Weekend,12:38:52,Afternoon,2130,1605,1798,9084,2430,88.31,31,Mature Adults,Male,Anguilla,NorthAmerica,which,,Positive,
10902,Facebook,42a051e9-4436-4707-ab67-ec730b132089,Video,Follow imagine learn north board finish.,10/13/2023 9:43,10/13/2023 (Friday),Weekday,9:43:18,Morning,906,1200,1075,4606,5425,10.63,21,Adolescent Adults,Male,Anguilla,NorthAmerica,tough,,Positive,
10903,Twitter,bbf92322-2ac6-45e2-836b-7eced5403adf,Link,Why theory who at.,3/17/2022 18:21,3/17/2022 (Thursday),Weekday,18:21:37,Evening,1288,1021,998,7332,3307,25.22,18,Adolescent Adults,Other,Vanuatu,Oceania,method,,Mixed,
